lat,long,distance,indexgare
45.01176847706367,2.6319483395282557,0.03565178984449216,
45.31045241025389,2.6319483395282557,0.25128323109382394,
45.60913634344411,2.6319483395282557,0.4509239619976655,
45.90782027663433,2.6319483395282557,0.3739560845025755,
46.20650420982456,2.6319483395282557,0.1306869147172405,
46.50518814301478,2.6319483395282557,0.03742882630665038,
45.01176847706367,3.2009886990974112,0.24142556641037533,
45.31045241025389,3.2009886990974112,0.05748246127772163,
45.60913634344411,3.2009886990974112,0.016462105483030315,
45.90782027663433,3.2009886990974112,0.05216292809202783,
46.20650420982456,3.2009886990974112,0.0845578923409979,
46.50518814301478,3.2009886990974112,0.14871174946327984,
45.01176847706367,3.770029058666567,0.126436177939498,
45.31045241025389,3.770029058666567,0.1716595786883582,
45.60913634344411,3.770029058666567,0.2696849738233707,
45.90782027663433,3.770029058666567,0.23186724224806185,
46.20650420982456,3.770029058666567,0.33361413918309235,
46.50518814301478,3.770029058666567,0.0969417170239,
44.414400610683224,4.339069418235722,0.3665682339720349,
44.71308454387344,4.339069418235722,0.43387443627979383,
45.01176847706367,4.339069418235722,0.3197749302881339,
45.31045241025389,4.339069418235722,0.08591125472352179,
45.60913634344411,4.339069418235722,0.06309343950422462,
45.90782027663433,4.339069418235722,0.06431338219213824,
44.414400610683224,4.908109777804878,0.20553665497546567,
44.71308454387344,4.908109777804878,0.10024350269070632,
45.01176847706367,4.908109777804878,0.07346037250106909,
45.31045241025389,4.908109777804878,0.09843240114110902,
45.60913634344411,4.908109777804878,0.07917905827005818,
45.90782027663433,4.908109777804878,0.015778832765318374,
46.20650420982456,4.908109777804878,0.0632379854246488,
44.71308454387344,5.477150137374034,0.10182326886258565,
45.01176847706367,5.477150137374034,0.18588763244693166,
45.31045241025389,5.477150137374034,0.017914460473667505,
45.60913634344411,5.477150137374034,0.05628005408948022,
45.90782027663433,5.477150137374034,0.027867560127508413,
46.20650420982456,5.477150137374034,0.02433595441991703,
45.01176847706367,6.046190496943189,0.27743912821032557,
45.31045241025389,6.046190496943189,0.07880524571523254,
45.60913634344411,6.046190496943189,0.10571525196861664,
45.90782027663433,6.046190496943189,0.07653323626722369,
45.31045241025389,6.615230856512344,0.17138117720702523,
45.60913634344411,6.615230856512344,0.06414551986482447,
45.90782027663433,6.615230856512344,0.03500560374774216,
46.20650420982456,6.615230856512344,0.14860909712515494,
