route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::142B2C99-29C4-4985-A06F-0D01CE269332:,001164,OCESN52023R2871614:2023-12-07T00:35:24Z,52023,,7507,
FR:Line::142B2C99-29C4-4985-A06F-0D01CE269332:,001165,OCESN52025R2872378:2023-12-07T00:35:24Z,52025,,7508,
FR:Line::142B2C99-29C4-4985-A06F-0D01CE269332:,000033,OCESN52027R2871743:2023-12-17T00:29:43Z,52027,,7509,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52062R2870948:2023-12-17T00:29:43Z,52062,,7510,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52064R2872424:2023-12-17T00:29:43Z,52064,,7511,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52066R2871210:2023-12-18T00:30:53Z,52066,,7512,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52066R2871290:2023-12-17T00:29:43Z,52066,,7513,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52068R2870947:2023-12-18T00:30:53Z,52068,,7514,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000339,OCESN52070R2870946:2023-12-12T00:43:19Z,52070,,7515,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52071R2872560:2023-12-17T00:29:43Z,52071,,7516,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52072R2870945:2023-12-17T00:29:43Z,52072,,7517,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52073R2870970:2023-12-17T00:29:43Z,52073,,7518,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52074R2871617:2023-12-18T00:30:53Z,52074,,7519,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52075R2870944:2023-12-17T00:29:43Z,52075,,7520,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52076R2871742:2023-12-18T00:30:53Z,52076,,7521,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52077R2871578:2023-12-17T00:29:43Z,52077,,7522,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52079R2870943:2023-12-18T00:30:53Z,52079,,7523,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52079R2872648:2023-12-17T00:29:43Z,52079,,7524,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52081R2870942:2023-12-17T00:29:43Z,52081,,7525,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000023,OCESN52081R2871183:2023-12-18T00:30:53Z,52081,,7526,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,001166,OCESN52082R2870941:2023-12-18T00:30:53Z,52082,,7527,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52084R2870940:2023-12-18T00:30:53Z,52084,,7528,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52085R2870939:2023-12-17T00:29:43Z,52085,,7529,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52086R2870938:2023-12-17T00:29:43Z,52086,,7530,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52087R2871630:2023-12-17T00:29:43Z,52087,,7531,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52088R2870937:2023-12-17T00:29:43Z,52088,,7532,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52089R2870936:2023-12-18T00:30:53Z,52089,,7533,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000000,OCESN52091R2871199:2023-12-18T00:30:53Z,52091,,7534,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52092R2870934:2023-12-17T00:29:43Z,52092,,7535,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000339,OCESN52092R2870935:2023-12-12T00:43:19Z,52092,,7536,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000242,OCESN52092R2871436:2023-12-18T00:30:53Z,52092,,7537,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52094R2870933:2023-12-17T00:29:43Z,52094,,7538,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000033,OCESN52096R2870932:2023-12-17T00:29:43Z,52096,,7539,
FR:Line::88F56CF1-9DBC-4D30-B61C-140CE1F25D90:,000627,OCESN52099R2870931:2023-12-17T00:29:43Z,52099,,7540,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000033,OCESN52101R2891501:2023-12-17T00:29:43Z,52101,,7541,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000954,OCESN52105R2870929:2023-12-17T00:29:43Z,52105,,7542,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52112R2891500:2023-12-18T00:30:53Z,52112,,7543,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000033,OCESN52117R2870926:2023-12-17T00:29:43Z,52117,,7544,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52118R2871185:2023-12-18T00:30:53Z,52118,,7545,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52121R2871594:2023-12-18T00:30:53Z,52121,,7546,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52123R2871040:2023-12-18T00:30:53Z,52123,,7547,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52124R2891499:2023-12-18T00:30:53Z,52124,,7548,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000236,OCESN52126R2870924:2023-12-17T00:29:43Z,52126,,7549,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52129R2870760:2023-12-14T00:31:20Z,52129,,7550,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000954,OCESN52129R2870923:2023-12-17T00:29:43Z,52129,,7551,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000033,OCESN52130R2871265:2023-12-17T00:29:43Z,52130,,7552,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52130R2891498:2023-12-14T00:31:20Z,52130,,7553,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000954,OCESN52132R2891497:2023-12-18T00:30:53Z,52132,,7554,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52133R2870921:2023-12-14T00:31:20Z,52133,,7555,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52133R2891495:2023-12-18T00:30:53Z,52133,,7556,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52134R2891494:2023-12-18T00:30:53Z,52134,,7557,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,001167,OCESN52135R2872291:2023-12-18T00:30:53Z,52135,,7558,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,001167,OCESN52137R2870920:2023-12-18T00:30:53Z,52137,,7559,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52139R2870919:2023-12-18T00:30:53Z,52139,,7560,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000579,OCESN52141R2870918:2023-12-18T00:30:53Z,52141,,7561,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52141R2871485:2023-12-07T00:35:24Z,52141,,7562,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000954,OCESN52142R2870917:2023-12-18T00:30:53Z,52142,,7563,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52142R2891493:2023-12-14T00:31:20Z,52142,,7564,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000397,OCESN52144R2893871:2023-12-15T00:30:47Z,52144,,7565,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000241,OCESN52147R2870916:2023-12-14T00:31:20Z,52147,,7566,
FR:Line::095358ad-cf98-4448-bd8e-d1fb9b6adc18:,000954,OCESN52149R2870915:2023-12-18T00:30:53Z,52149,,7567,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52202R2870914:2023-12-08T00:34:49Z,52202,,7568,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52204R2844215:2023-12-07T00:35:24Z,52204,,7569,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52206R2840090:2023-12-18T00:30:53Z,52206,,7570,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52207R2871205:2023-12-08T00:34:49Z,52207,,7571,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52208R2840089:2023-12-17T00:29:43Z,52208,,7572,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52209R2870912:2023-12-08T00:34:49Z,52209,,7573,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52210R2840085:2023-12-18T00:30:53Z,52210,,7574,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52211R2871863:2023-12-08T00:34:49Z,52211,,7575,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52213R2870911:2023-12-08T00:34:49Z,52213,,7576,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001168,OCESN52214R2870910:2023-12-08T00:34:49Z,52214,,7577,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52215R2871212:2023-12-17T00:29:43Z,52215,,7578,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52216R2870909:2023-12-17T00:29:43Z,52216,,7579,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001168,OCESN52217R2871662:2023-12-08T00:34:49Z,52217,,7580,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52218R2871204:2023-12-17T00:29:43Z,52218,,7581,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52219R2870908:2023-12-17T00:29:43Z,52219,,7582,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001163,OCESN52220R2870907:2023-12-08T00:34:49Z,52220,,7583,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52221R2872053:2023-12-17T00:29:43Z,52221,,7584,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001163,OCESN52222R2871522:2023-12-08T00:34:49Z,52222,,7585,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52223R2840084:2023-12-17T00:29:43Z,52223,,7586,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52224R2872657:2023-12-08T00:34:49Z,52224,,7587,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001163,OCESN52225R2870906:2023-12-08T00:34:49Z,52225,,7588,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52226R2870905:2023-12-18T00:30:53Z,52226,,7589,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001163,OCESN52227R2870904:2023-12-08T00:34:49Z,52227,,7590,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000954,OCESN52229R2871422:2023-12-17T00:29:43Z,52229,,7591,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000954,OCESN52230R2871883:2023-12-17T00:29:43Z,52230,,7592,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52232R2840083:2023-12-12T00:43:19Z,52232,,7593,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52233R2871856:2023-12-18T00:30:53Z,52233,,7594,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000337,OCESN52235R2872205:2023-12-08T00:34:49Z,52235,,7595,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000954,OCESN52239R2870901:2023-12-17T00:29:43Z,52239,,7596,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52244R2840079:2023-12-17T00:29:43Z,52244,,7597,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52249R2846168:2023-12-18T00:30:53Z,52249,,7598,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52254R2840076:2023-12-18T00:30:53Z,52254,,7599,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52254R2841320:2023-12-12T00:43:19Z,52254,,7600,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52262R2840071:2023-12-17T00:29:43Z,52262,,7601,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52264R2841697:2023-12-07T00:35:24Z,52264,,7602,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52266R2840066:2023-12-17T00:29:43Z,52266,,7603,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52266R2842518:2023-12-12T00:43:19Z,52266,,7604,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52270R2841595:2023-12-17T00:29:43Z,52270,,7605,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52271R2841385:2023-12-12T00:43:19Z,52271,,7606,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000242,OCESN52272R2840065:2023-12-18T00:30:53Z,52272,,7607,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52273R2840064:2023-12-12T00:43:19Z,52273,,7608,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,001165,OCESN52275R2840062:2023-12-07T00:35:24Z,52275,,7609,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000033,OCESN52277R2840060:2023-12-17T00:29:43Z,52277,,7610,
FR:Line::9F31F8F3-87B1-4F3B-89C0-0B44AE372B1D:,000241,OCESN52281R2841126:2023-12-12T00:43:19Z,52281,,7611,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000033,OCESN52340R2801445:2023-12-18T00:30:53Z,52340,,7612,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000954,OCESN52342R2858530:2023-12-18T00:30:53Z,52342,0,7613,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000579,OCESN52344R2840056:2023-12-18T00:30:53Z,52344,0,7614,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000579,OCESN52345R2840055:2023-12-18T00:30:53Z,52345,1,7615,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,001166,OCESN52346R2747175:2023-12-18T00:30:53Z,52346,0,7616,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000033,OCESN52347R2800881:2023-12-18T00:30:53Z,52347,1,7617,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000033,OCESN52348R2840052:2023-12-18T00:30:53Z,52348,0,7618,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000579,OCESN52349R2840165:2023-12-18T00:30:53Z,52349,,7619,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000033,OCESN52350R2801278:2023-12-18T00:30:53Z,52350,,7620,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000579,OCESN52351R2841682:2023-12-18T00:30:53Z,52351,1,7621,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000000,OCESN52352R2800879:2023-12-18T00:30:53Z,52352,0,7622,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,001165,OCESN52353R2800878:2023-12-18T00:30:53Z,52353,1,7623,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,001169,OCESN52354R2801368:2023-12-18T00:30:53Z,52354,0,7624,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000579,OCESN52355R2766644:2023-12-18T00:30:53Z,52355,,7625,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000851,OCESN52356R1896789:2023-12-18T00:30:53Z,52356,0,7626,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000033,OCESN52357R2800876:2023-12-18T00:30:53Z,52357,1,7627,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000236,OCESN52358R2747171:2023-12-18T00:30:53Z,52358,0,7628,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000236,OCESN52359R2749180:2023-12-18T00:30:53Z,52359,1,7629,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,001165,OCESN52360R2801349:2023-12-18T00:30:53Z,52360,,7630,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000241,OCESN52362R2783913:2023-12-18T00:30:53Z,52362,0,7631,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000000,OCESN52363R2800873:2023-12-18T00:30:53Z,52363,1,7632,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000242,OCESN52364R2800872:2023-12-18T00:30:53Z,52364,0,7633,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000724,OCESN52367R2783423:2023-12-18T00:30:53Z,52367,1,7634,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000339,OCESN52373R1037567:2023-12-18T00:30:53Z,52373,1,7635,
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,000241,OCESN52375R2801315:2023-12-18T00:30:53Z,52375,1,7636,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52381R2870898:2023-12-17T00:29:43Z,52381,,7637,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52382R2870897:2023-12-17T00:29:43Z,52382,,7638,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52383R2871421:2023-12-17T00:29:43Z,52383,,7639,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000339,OCESN52384R2871609:2023-12-15T00:30:47Z,52384,,7640,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52385R2870896:2023-12-17T00:29:43Z,52385,,7641,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000579,OCESN52386R2870895:2023-12-18T00:30:53Z,52386,,7642,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52387R2870894:2023-12-17T00:29:43Z,52387,,7643,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52388R2870893:2023-12-17T00:29:43Z,52388,,7644,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000339,OCESN52388R2871657:2023-12-15T00:30:47Z,52388,,7645,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000242,OCESN52390R2872021:2023-12-18T00:30:53Z,52390,,7646,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52391R2870891:2023-12-17T00:29:43Z,52391,,7647,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000242,OCESN52391R2870892:2023-12-18T00:30:53Z,52391,,7648,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000236,OCESN52392R2870890:2023-12-17T00:29:43Z,52392,,7649,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000339,OCESN52393R2871606:2023-12-15T00:30:47Z,52393,,7650,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000033,OCESN52394R2870889:2023-12-17T00:29:43Z,52394,,7651,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000242,OCESN52395R2870888:2023-12-18T00:30:53Z,52395,,7652,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,000339,OCESN52397R2871608:2023-12-15T00:30:47Z,52397,,7653,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52400R2862788:2023-12-17T00:29:43Z,52400,0,7654,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52401R2862787:2023-12-17T00:29:43Z,52401,1,7655,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52402R2862569:2023-12-17T00:29:43Z,52402,0,7656,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000724,OCESN52403R2863883:2023-12-18T00:30:53Z,52403,1,7657,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000579,OCESN52404R2862786:2023-12-18T00:30:53Z,52404,0,7658,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000236,OCESN52405R2863626:2023-12-17T00:29:43Z,52405,1,7659,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52406R2862785:2023-12-17T00:29:43Z,52406,0,7660,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52407R2862784:2023-12-17T00:29:43Z,52407,1,7661,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52409R2862783:2023-12-18T00:30:53Z,52409,1,7662,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52411R2863310:2023-12-18T00:30:53Z,52411,1,7663,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000339,OCESN52411R2863417:2023-12-08T00:34:49Z,52411,1,7664,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52412R2862782:2023-12-18T00:30:53Z,52412,0,7665,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000765,OCESN52412R2863467:2023-12-17T00:29:43Z,52412,0,7666,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000579,OCESN52413R2862781:2023-12-18T00:30:53Z,52413,,7667,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52414R2862780:2023-12-17T00:29:43Z,52414,0,7668,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000339,OCESN52414R2865308:2023-12-08T00:34:49Z,52414,0,7669,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000579,OCESN52415R2865485:2023-12-18T00:30:53Z,52415,1,7670,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52416R2862778:2023-12-17T00:29:43Z,52416,0,7671,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000724,OCESN52416R2862779:2023-12-18T00:30:53Z,52416,0,7672,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,001170,OCESN52417R2863029:2023-12-17T00:29:43Z,52417,1,7673,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52417R2864178:2023-12-18T00:30:53Z,52417,1,7674,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,001166,OCESN52418R2862777:2023-12-18T00:30:53Z,52418,0,7675,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000772,OCESN52419R2862776:2023-12-15T00:30:47Z,52419,1,7676,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000871,OCESN52419R2865693:2023-12-08T00:34:49Z,52419,1,7677,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52420R2862774:2023-12-18T00:30:53Z,52420,,7678,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52420R2862775:2023-12-17T00:29:43Z,52420,,7679,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52421R2863067:2023-12-17T00:29:43Z,52421,1,7680,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000236,OCESN52423R2864234:2023-12-17T00:29:43Z,52423,1,7681,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000033,OCESN52425R2862773:2023-12-17T00:29:43Z,52425,,7682,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000242,OCESN52425R2863280:2023-12-18T00:30:53Z,52425,,7683,
FR:Line::86F9DCAE-8027-4CA0-A762-944595C0E172:,000339,OCESN52427R2862772:2023-12-08T00:34:49Z,52427,,7684,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000242,OCESN52500R2664709:2023-12-16T00:32:33Z,52500,1,7685,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000242,OCESN52501R2836483:2023-12-16T00:32:33Z,52501,0,7686,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000242,OCESN52502R2835772:2023-12-16T00:32:33Z,52502,1,7687,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000242,OCESN52503R2837130:2023-12-16T00:32:33Z,52503,0,7688,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000241,OCESN52506R2835878:2023-12-17T00:29:43Z,52506,1,7689,
FR:Line::8a6ae27b-05ba-469e-acf9-a382993511f5:,000241,OCESN52507R2836138:2023-12-17T00:29:43Z,52507,0,7690,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,000772,OCESN52510R2489849:2023-12-15T00:30:47Z,52510,0,7691,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,001171,OCESN52510R2675562:2023-12-18T00:30:53Z,52510,0,7692,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,000007,OCESN52510R2902105:2023-12-18T00:30:53Z,52510,0,7693,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,001050,OCESN52511R2489847:2023-12-18T00:30:53Z,52511,1,7694,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,000007,OCESN52511R2902433:2023-12-18T00:30:53Z,52511,1,7695,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,000767,OCESN52512R2489846:2023-12-16T00:32:33Z,52512,0,7696,
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,001171,OCESN52512R2675513:2023-12-18T00:30:53Z,52512,0,7697,
