trip_id	arrival_time	departure_time	stop_id	stop_sequence	stop_headsign	pickup_type	drop_off_type	shape_dist_traveled	date
OCESN17352F3092715:2024-04-14T00:34:40Z	06:57:00	06:58:00	StopPoint:OCETrain TER-87761874	2		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	07:15:00	07:17:00	StopPoint:OCETrain TER-87761841	3		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	07:38:00	07:40:00	StopPoint:OCETrain TER-87761817	4		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	07:53:00	07:54:00	StopPoint:OCETrain TER-87761783	5		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	08:12:00	08:13:00	StopPoint:OCETrain TER-87761247	6		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	08:23:00	08:27:00	StopPoint:OCETrain TER-87761007	7		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	08:34:00	08:36:00	StopPoint:OCETrain TER-87763029	8		0	0		2024-04-14
OCESN17352F3092715:2024-04-14T00:34:40Z	08:44:00	08:44:00	StopPoint:OCETrain TER-87761650	9		1	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	09:47:00	09:47:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	09:53:00	09:55:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	10:02:00	10:04:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	10:15:00	10:17:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	10:34:00	10:36:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	10:49:00	10:51:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	11:12:00	11:18:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-04-14
OCESN17353F3009085:2024-04-14T00:34:40Z	11:34:00	11:36:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	14:16:00	14:16:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	14:24:00	14:26:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	14:34:00	14:40:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	14:51:00	14:54:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	15:13:00	15:15:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	15:27:00	15:29:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	15:50:00	15:52:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-04-14
OCESN17361F2980016:2024-04-14T00:34:40Z	16:09:00	16:11:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	08:33:00	08:35:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	08:52:00	08:54:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	09:15:00	09:17:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	09:30:00	09:32:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	09:50:00	09:52:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	10:03:00	10:10:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	10:17:00	10:19:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-04-14
OCESN17364F2927832:2024-04-14T00:34:40Z	10:26:00	10:26:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	17:44:00	17:44:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	17:50:00	17:51:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	17:58:00	18:00:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	18:30:00	18:34:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	18:46:00	18:48:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	19:09:00	19:11:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-04-14
OCESN17365F2998535:2024-04-14T00:34:40Z	19:28:00	19:29:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	13:04:00	13:06:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	13:23:00	13:25:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	13:46:00	13:48:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	14:01:00	14:03:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	14:21:00	14:24:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	14:34:00	14:40:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	14:47:00	14:49:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-04-14
OCESN17368F2929286:2024-04-14T00:34:40Z	14:56:00	14:56:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	19:52:00	19:52:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	19:59:00	20:00:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	20:07:00	20:09:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	20:20:00	20:22:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	20:39:00	20:40:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	20:53:00	20:54:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	21:15:00	21:17:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-04-14
OCESN17369F2910859:2024-04-14T00:34:40Z	21:34:00	21:35:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	17:29:00	17:31:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	17:48:00	17:50:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	18:27:00	18:32:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	18:49:00	18:51:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	19:01:00	19:04:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	19:11:00	19:13:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-04-14
OCESN17376F2927690:2024-04-14T00:34:40Z	19:20:00	19:20:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	05:40:00	05:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	05:49:00	05:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	05:57:00	05:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	06:27:00	06:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	06:41:00	06:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	06:48:00	06:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	07:03:00	07:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	07:13:00	07:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	07:25:00	07:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	07:33:00	07:35:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17503F3173798:2024-04-14T00:34:40Z	07:43:00	07:43:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	05:40:00	05:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	05:49:00	05:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	05:57:00	05:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	06:27:00	06:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	06:41:00	06:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	06:48:00	06:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	07:03:00	07:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	07:13:00	07:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	07:25:00	07:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	07:33:00	07:35:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17503F3201645:2024-04-14T00:34:40Z	07:43:00	07:43:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	05:40:00	05:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	05:49:00	05:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	05:57:00	05:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	06:27:00	06:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	06:41:00	06:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	06:48:00	06:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	07:03:00	07:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	07:13:00	07:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	07:25:00	07:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	07:33:00	07:35:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17503F3233659:2024-04-14T00:34:40Z	07:43:00	07:43:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	07:30:00	07:30:00	StopPoint:OCETrain TER-87747006	0		0	1		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	07:41:00	07:43:00	StopPoint:OCETrain TER-87747329	1		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	07:48:00	07:50:00	StopPoint:OCETrain TER-87761759	2		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	08:03:00	08:05:00	StopPoint:OCETrain TER-87761718	3		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	08:13:00	08:14:00	StopPoint:OCETrain TER-87761684	4		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	08:25:00	08:27:00	StopPoint:OCETrain TER-87761650	5		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	08:33:00	08:35:00	StopPoint:OCETrain TER-87763029	6		0	0		2024-04-14
OCESN17506F3123193:2024-04-14T00:34:40Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87761007	7		1	0		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	08:59:00	09:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	09:08:00	09:11:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	09:17:00	09:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	09:24:00	09:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-14
OCESN17516F3201653:2024-04-14T00:34:40Z	09:37:00	09:37:00	StopPoint:OCETrain TER-87741009	5		1	0		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	08:59:00	09:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	09:08:00	09:11:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	09:17:00	09:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	09:24:00	09:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-14
OCESN17516F3211264:2024-04-14T00:34:40Z	09:37:00	09:37:00	StopPoint:OCETrain TER-87741009	5		1	0		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	08:59:00	09:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	09:08:00	09:11:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	09:17:00	09:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	09:24:00	09:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-14
OCESN17516F3226421:2024-04-14T00:34:40Z	09:37:00	09:37:00	StopPoint:OCETrain TER-87741009	5		1	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	12:40:00	12:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	12:49:00	12:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	12:57:00	12:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	13:17:00	13:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	13:27:00	13:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	13:41:00	13:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	13:48:00	13:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	14:03:00	14:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	14:13:00	14:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	14:25:00	14:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	14:33:00	14:39:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17522F3068568:2024-04-14T00:34:40Z	14:47:00	14:47:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	12:40:00	12:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	12:49:00	12:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	12:57:00	12:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	13:17:00	13:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	13:27:00	13:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	13:41:00	13:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	13:48:00	13:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	14:03:00	14:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	14:13:00	14:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	14:25:00	14:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	14:33:00	14:39:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17522F3213839:2024-04-14T00:34:40Z	14:47:00	14:47:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	12:40:00	12:40:00	StopPoint:OCETrain TER-87741009	0		0	1		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	12:49:00	12:50:00	StopPoint:OCETrain TER-87741181	1		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	12:57:00	12:58:00	StopPoint:OCETrain TER-87747493	2		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	13:17:00	13:18:00	StopPoint:OCETrain TER-87747402	3		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	13:27:00	13:30:00	StopPoint:OCETrain TER-87747006	4		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	13:41:00	13:43:00	StopPoint:OCETrain TER-87747329	5		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	13:48:00	13:50:00	StopPoint:OCETrain TER-87761759	6		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	14:03:00	14:05:00	StopPoint:OCETrain TER-87761718	7		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	14:13:00	14:14:00	StopPoint:OCETrain TER-87761684	8		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	14:25:00	14:27:00	StopPoint:OCETrain TER-87761650	9		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	14:33:00	14:39:00	StopPoint:OCETrain TER-87763029	10		0	0		2024-04-14
OCESN17522F3225939:2024-04-14T00:34:40Z	14:47:00	14:47:00	StopPoint:OCETrain TER-87761007	11		1	0		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	05:21:00	05:21:00	StopPoint:OCETrain TER-87747006	0		0	1		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	05:36:00	05:38:00	StopPoint:OCETrain TER-87747287	1		0	0		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	06:07:00	06:08:00	StopPoint:OCETrain TER-87723478	2		0	0		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87723429	3		0	0		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	06:25:00	06:26:00	StopPoint:OCETrain TER-87723395	4		0	0		2024-04-14
OCESN17600F3191148:2024-04-14T00:34:40Z	06:45:00	06:45:00	StopPoint:OCETrain TER-87723197	5		1	0		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	05:21:00	05:21:00	StopPoint:OCETrain TER-87747006	0		0	1		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	05:36:00	05:38:00	StopPoint:OCETrain TER-87747287	1		0	0		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	06:07:00	06:08:00	StopPoint:OCETrain TER-87723478	2		0	0		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87723429	3		0	0		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	06:25:00	06:26:00	StopPoint:OCETrain TER-87723395	4		0	0		2024-04-14
OCESN17600F3225900:2024-04-14T00:34:40Z	06:45:00	06:45:00	StopPoint:OCETrain TER-87723197	5		1	0		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	05:21:00	05:21:00	StopPoint:OCETrain TER-87747006	0		0	1		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	05:36:00	05:38:00	StopPoint:OCETrain TER-87747287	1		0	0		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	06:07:00	06:08:00	StopPoint:OCETrain TER-87723478	2		0	0		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	06:17:00	06:18:00	StopPoint:OCETrain TER-87723429	3		0	0		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	06:25:00	06:26:00	StopPoint:OCETrain TER-87723395	4		0	0		2024-04-14
OCESN17600F3234054:2024-04-14T00:34:40Z	06:45:00	06:45:00	StopPoint:OCETrain TER-87723197	5		1	0		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	06:16:00	06:16:00	StopPoint:OCETrain TER-87723197	0		0	1		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	06:34:00	06:35:00	StopPoint:OCETrain TER-87723395	1		0	0		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	06:41:00	06:43:00	StopPoint:OCETrain TER-87723429	2		0	0		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	06:52:00	06:54:00	StopPoint:OCETrain TER-87723478	3		0	0		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	07:22:00	07:24:00	StopPoint:OCETrain TER-87747287	4		0	0		2024-04-14
OCESN17601F3191225:2024-04-14T00:34:40Z	07:39:00	07:39:00	StopPoint:OCETrain TER-87747006	5		1	0		2024-04-14
OCESN17601F3201490:2024-04-14T00:34:40Z	06:16:00	06:16:00	StopPoint:OCETrain TER-87723197	0		0	1		2024-04-14
