trip_id	arrival_time	departure_time	stop_id	stop_sequence	stop_headsign	pickup_type	drop_off_type	shape_dist_traveled	date
OCESN17365F2926687:2024-03-12T00:27:06Z	19:09:00	19:11:00	StopPoint:OCETrain TER-87761841	5		0	0		2024-03-12
OCESN17365F2926687:2024-03-12T00:27:06Z	19:28:00	19:29:00	StopPoint:OCETrain TER-87761874	6		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	17:44:00	17:44:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	17:50:00	17:51:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	17:58:00	18:00:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	18:30:00	18:34:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	18:46:00	18:48:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	19:09:00	19:11:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-03-12
OCESN17365F2977786:2024-03-12T00:27:06Z	19:28:00	19:29:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	17:44:00	17:44:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	17:50:00	17:51:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	17:58:00	18:00:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	18:30:00	18:34:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	18:46:00	18:48:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	19:09:00	19:11:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-03-12
OCESN17365F3137267:2024-03-12T00:27:06Z	19:28:00	19:29:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	10:56:00	10:57:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	11:14:00	11:16:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87761783	9		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	12:11:00	12:13:00	StopPoint:OCETrain TER-87761247	10		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	12:27:00	12:37:00	StopPoint:OCETrain TER-87761007	11		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	12:45:00	12:47:00	StopPoint:OCETrain TER-87763029	12		0	0		2024-03-12
OCESN17366F2926479:2024-03-12T00:27:06Z	12:54:00	12:54:00	StopPoint:OCETrain TER-87761650	13		1	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	10:56:00	10:57:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	11:14:00	11:16:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	11:37:00	11:39:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	12:11:00	12:13:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	12:27:00	12:37:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	12:45:00	12:47:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-03-12
OCESN17366F2928016:2024-03-12T00:27:06Z	12:54:00	12:54:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	10:56:00	10:57:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	11:14:00	11:16:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	11:37:00	11:39:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	11:52:00	11:54:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	12:11:00	12:13:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	12:27:00	12:37:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	12:45:00	12:47:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-03-12
OCESN17366F3116563:2024-03-12T00:27:06Z	12:54:00	12:54:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	13:04:00	13:06:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	13:23:00	13:25:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	13:46:00	13:48:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	14:01:00	14:03:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	14:21:00	14:24:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
OCESN17368F2935220:2024-03-12T00:27:06Z	14:34:00	14:34:00	StopPoint:OCETrain TER-87761007	12		1	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	13:04:00	13:06:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	13:23:00	13:25:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	13:46:00	13:48:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	14:01:00	14:03:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	14:21:00	14:24:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
OCESN17368F3138963:2024-03-12T00:27:06Z	14:34:00	14:34:00	StopPoint:OCETrain TER-87761007	12		1	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	19:52:00	19:52:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	19:59:00	20:00:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	20:07:00	20:09:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	20:20:00	20:22:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	20:39:00	20:40:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	21:15:00	21:17:00	StopPoint:OCETrain TER-87761841	5		0	0		2024-03-12
OCESN17369F2927094:2024-03-12T00:27:06Z	21:34:00	21:35:00	StopPoint:OCETrain TER-87761874	6		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	19:52:00	19:52:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	19:59:00	20:00:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	20:07:00	20:09:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	20:20:00	20:22:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	20:39:00	20:40:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	20:53:00	20:54:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	21:15:00	21:17:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-03-12
OCESN17369F2931691:2024-03-12T00:27:06Z	21:34:00	21:35:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	19:52:00	19:52:00	StopPoint:OCETrain TER-87761650	0		0	1		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	19:59:00	20:00:00	StopPoint:OCETrain TER-87763029	1		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	20:07:00	20:09:00	StopPoint:OCETrain TER-87761007	2		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	20:20:00	20:22:00	StopPoint:OCETrain TER-87761247	3		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	20:39:00	20:40:00	StopPoint:OCETrain TER-87761783	4		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	20:53:00	20:54:00	StopPoint:OCETrain TER-87761817	5		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	21:15:00	21:17:00	StopPoint:OCETrain TER-87761841	6		0	0		2024-03-12
OCESN17369F3139563:2024-03-12T00:27:06Z	21:34:00	21:35:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	17:29:00	17:31:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	17:48:00	17:50:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	18:27:00	18:32:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	18:49:00	18:51:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	19:01:00	19:04:00	StopPoint:OCETrain TER-87761007	12		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	19:11:00	19:13:00	StopPoint:OCETrain TER-87763029	13		0	0		2024-03-12
OCESN17376F2927690:2024-03-12T00:27:06Z	19:20:00	19:20:00	StopPoint:OCETrain TER-87761650	14		1	0		2024-03-12
OCESN17376F2927691:2024-03-12T00:27:06Z	17:29:00	17:31:00	StopPoint:OCETrain TER-87761874	7		0	0		2024-03-12
OCESN17376F2927691:2024-03-12T00:27:06Z	17:48:00	17:50:00	StopPoint:OCETrain TER-87761841	8		0	0		2024-03-12
OCESN17376F2927691:2024-03-12T00:27:06Z	18:11:00	18:13:00	StopPoint:OCETrain TER-87761817	9		0	0		2024-03-12
OCESN17376F2927691:2024-03-12T00:27:06Z	18:27:00	18:32:00	StopPoint:OCETrain TER-87761783	10		0	0		2024-03-12
OCESN17376F2927691:2024-03-12T00:27:06Z	18:49:00	18:51:00	StopPoint:OCETrain TER-87761247	11		0	0		2024-03-12
