trip_id	arrival_time	departure_time	stop_id	stop_sequence	stop_headsign	pickup_type	drop_off_type	shape_dist_traveled	date
OCESN17506F3169477:2024-04-04T00:40:05Z	05:43:00	05:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	05:59:00	06:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:08:00	06:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:16:00	06:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:23:00	06:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:37:00	06:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:49:00	06:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	06:57:00	06:58:00	StopPoint:OCETrain TER-87747493	7		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	07:17:00	07:18:00	StopPoint:OCETrain TER-87747402	8		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	07:27:00	07:30:00	StopPoint:OCETrain TER-87747006	9		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	07:41:00	07:43:00	StopPoint:OCETrain TER-87747329	10		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	07:48:00	07:50:00	StopPoint:OCETrain TER-87761759	11		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	08:03:00	08:05:00	StopPoint:OCETrain TER-87761718	12		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	08:13:00	08:14:00	StopPoint:OCETrain TER-87761684	13		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	08:25:00	08:27:00	StopPoint:OCETrain TER-87761650	14		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	08:33:00	08:35:00	StopPoint:OCETrain TER-87763029	15		0	0		2024-04-04
OCESN17506F3169477:2024-04-04T00:40:05Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87761007	16		1	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	05:43:00	05:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	05:59:00	06:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:08:00	06:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:16:00	06:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:23:00	06:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:37:00	06:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:49:00	06:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	06:57:00	06:58:00	StopPoint:OCETrain TER-87747493	7		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	07:17:00	07:18:00	StopPoint:OCETrain TER-87747402	8		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	07:27:00	07:30:00	StopPoint:OCETrain TER-87747006	9		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	07:41:00	07:43:00	StopPoint:OCETrain TER-87747329	10		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	07:48:00	07:50:00	StopPoint:OCETrain TER-87761759	11		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	08:03:00	08:05:00	StopPoint:OCETrain TER-87761718	12		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	08:13:00	08:14:00	StopPoint:OCETrain TER-87761684	13		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	08:25:00	08:27:00	StopPoint:OCETrain TER-87761650	14		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	08:33:00	08:35:00	StopPoint:OCETrain TER-87763029	15		0	0		2024-04-04
OCESN17506F3201368:2024-04-04T00:40:05Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87761007	16		1	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	05:43:00	05:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	05:59:00	06:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:08:00	06:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:16:00	06:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:23:00	06:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:37:00	06:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:49:00	06:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	06:57:00	06:58:00	StopPoint:OCETrain TER-87747493	7		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	07:17:00	07:18:00	StopPoint:OCETrain TER-87747402	8		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	07:27:00	07:30:00	StopPoint:OCETrain TER-87747006	9		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	07:41:00	07:43:00	StopPoint:OCETrain TER-87747329	10		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	07:48:00	07:50:00	StopPoint:OCETrain TER-87761759	11		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	08:03:00	08:05:00	StopPoint:OCETrain TER-87761718	12		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	08:13:00	08:14:00	StopPoint:OCETrain TER-87761684	13		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	08:25:00	08:27:00	StopPoint:OCETrain TER-87761650	14		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	08:33:00	08:35:00	StopPoint:OCETrain TER-87763029	15		0	0		2024-04-04
OCESN17506F3213756:2024-04-04T00:40:05Z	08:43:00	08:43:00	StopPoint:OCETrain TER-87761007	16		1	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	06:43:00	06:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	06:59:00	07:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:08:00	07:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:16:00	07:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:23:00	07:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:37:00	07:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:49:00	07:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	07:57:00	07:58:00	StopPoint:OCETrain TER-87747493	7		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	08:17:00	08:18:00	StopPoint:OCETrain TER-87747402	8		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	08:27:00	08:30:00	StopPoint:OCETrain TER-87747006	9		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	08:42:00	08:44:00	StopPoint:OCETrain TER-87747329	10		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	08:49:00	08:51:00	StopPoint:OCETrain TER-87761759	11		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	09:04:00	09:06:00	StopPoint:OCETrain TER-87761718	12		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	09:14:00	09:15:00	StopPoint:OCETrain TER-87761684	13		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	09:26:00	09:28:00	StopPoint:OCETrain TER-87761650	14		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	09:34:00	09:36:00	StopPoint:OCETrain TER-87763029	15		0	0		2024-04-04
OCESN17510F2963051:2024-04-04T00:40:05Z	09:43:00	09:43:00	StopPoint:OCETrain TER-87761007	16		1	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	06:43:00	06:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	06:59:00	07:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:08:00	07:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:16:00	07:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:23:00	07:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:37:00	07:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:49:00	07:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	07:57:00	07:58:00	StopPoint:OCETrain TER-87747493	7		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	08:17:00	08:18:00	StopPoint:OCETrain TER-87747402	8		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	08:27:00	08:30:00	StopPoint:OCETrain TER-87747006	9		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	08:42:00	08:44:00	StopPoint:OCETrain TER-87747329	10		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	08:49:00	08:51:00	StopPoint:OCETrain TER-87761759	11		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	09:04:00	09:06:00	StopPoint:OCETrain TER-87761718	12		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	09:14:00	09:15:00	StopPoint:OCETrain TER-87761684	13		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	09:26:00	09:28:00	StopPoint:OCETrain TER-87761650	14		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	09:34:00	09:36:00	StopPoint:OCETrain TER-87763029	15		0	0		2024-04-04
OCESN17510F3191354:2024-04-04T00:40:05Z	09:43:00	09:43:00	StopPoint:OCETrain TER-87761007	16		1	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	06:43:00	06:43:00	StopPoint:OCETrain TER-87746008	0		0	1		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	06:59:00	07:01:00	StopPoint:OCETrain TER-87746149	1		0	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	07:08:00	07:10:00	StopPoint:OCETrain TER-87746115	2		0	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	07:16:00	07:18:00	StopPoint:OCETrain TER-87746107	3		0	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	07:23:00	07:26:00	StopPoint:OCETrain TER-87741132	4		0	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	07:37:00	07:40:00	StopPoint:OCETrain TER-87741009	5		0	0		2024-04-04
OCESN17510F3201651:2024-04-04T00:40:05Z	07:49:00	07:50:00	StopPoint:OCETrain TER-87741181	6		0	0		2024-04-04
